fund_id,fund_name,one_month,three_month,six_month,one_year,three_year,from_start
519152,新华纯债添利A,0.30%,0.90%,1.66%,4.09%,19.82%,34.80%
519153,新华纯债添利C,0.30%,0.76%,1.38%,3.60%,18.52%,32.50%
519156,新华行业灵活配置混合A,-0.07%,-0.72%,8.36%,21.87%,187.61%,187.90%
519157,新华行业灵活配置混合C,-0.07%,-0.74%,8.21%,21.63%,--,34.40%
519161,新华安享惠金定开债券C,0.25%,0.68%,1.10%,4.02%,32.88%,48.96%
519158,新华趋势领航混合,1.31%,-4.10%,-3.89%,7.25%,121.33%,122.43%
519160,新华安享惠金定开债券A,0.25%,0.83%,1.34%,4.40%,34.55%,51.10%
519162,新华信用增益债券A,0.64%,0.23%,1.37%,6.24%,20.40%,32.80%
519163,新华信用增益债券C,0.53%,0.20%,1.32%,6.11%,24.44%,36.88%
519171,浦银安盛医疗健康混合,0.97%,-3.96%,-7.15%,-0.95%,--,-27.30%
519167,新华鑫安保本一号混合,3.20%,0.98%,1.28%,2.18%,2.45%,--
519170,浦银安盛增长动力混合,-3.29%,-6.50%,-11.40%,-7.14%,--,-32.40%
519172,浦银安盛睿智精选混合A,1.81%,-5.69%,-10.04%,-2.41%,--,1.20%
519173,浦银安盛睿智精选混合C,1.73%,-5.84%,-10.40%,-3.20%,--,-0.10%
519165,新华鑫利灵活配置,-0.09%,-8.41%,-8.84%,-3.32%,16.37%,16.60%
519175,浦银经济带崛起混合,0.50%,0.00%,--,--,--,0.20%
519177,浦银安盛盛世精选混合C,0.52%,0.26%,8.06%,11.36%,--,16.70%
519181,万家和谐增长,-1.80%,-3.52%,-5.44%,10.36%,72.53%,92.09%
519176,浦银安盛消费升级混合C,1.73%,-5.71%,-9.82%,-4.17%,--,5.68%
519180,万家180指数,6.43%,4.21%,2.43%,15.44%,68.60%,237.35%
519183,万家双引擎灵活配置,0.60%,0.28%,1.21%,4.77%,83.39%,152.99%
519186,万家稳健增利债券A,-0.45%,-0.68%,-0.94%,0.40%,26.87%,61.14%
519185,万家精选混合,3.22%,0.73%,0.50%,23.99%,135.68%,136.47%
519187,万家稳健增利债券C,-0.50%,-0.78%,-1.14%,0.02%,25.41%,56.46%
519190,万家双利债券,-0.05%,0.21%,-1.32%,0.68%,10.82%,14.50%
519188,万家恒利A,-0.65%,-0.75%,-1.11%,0.13%,17.13%,25.17%
519191,万家新利灵活配置混合,3.66%,1.88%,2.11%,30.41%,32.00%,33.57%
519189,万家恒利C,-0.75%,-0.93%,-1.42%,-0.39%,15.38%,22.30%
519193,万家消费成长,-0.60%,-2.68%,--,--,--,-2.76%
519196,万家新兴蓝筹灵活配置混合,-0.26%,-0.32%,-2.56%,15.94%,--,15.14%
519197,万家颐达,-1.80%,0.41%,-0.78%,-2.02%,-1.82%,--
519195,万家品质,-1.48%,-1.98%,-2.15%,16.26%,--,23.97%
519198,万家颐和保本混合,-1.07%,0.28%,-0.41%,-1.42%,--,--
519199,万家家享纯债,0.22%,0.34%,0.77%,--,--,0.95%
519022,国泰金泰平衡混合C,0.57%,-4.13%,-9.35%,-6.21%,--,-4.41%
519206,万家年年恒荣定开债A,0.04%,0.34%,1.01%,--,--,1.15%
519051,海富通一年定开债券A,-2.19%,-3.13%,-5.92%,-5.56%,65.05%,70.00%
513500,博时标普500ETF,0.07%,1.47%,7.27%,19.33%,40.88%,52.95%
519207,万家年年恒荣定开债C,0.00%,0.24%,0.82%,--,--,0.93%
519209,万家年年恒祥定开债C,0.16%,0.48%,0.10%,--,--,-2.17%
519208,万家年年恒祥定开债A,0.20%,0.59%,0.30%,--,--,-1.89%
519210,万家恒景18个月定开债A,-0.18%,-0.11%,--,--,--,0.36%
519211,万家恒景18个月定开债C,-0.22%,-0.21%,--,--,--,0.17%
519220,海富通聚利债券,0.28%,0.78%,1.30%,--,--,1.05%
519222,海富通欣益混合A,0.20%,0.10%,0.20%,--,--,0.70%
519212,万家宏观择时多策略混合,2.61%,--,--,--,--,0.96%
519223,海富通欣荣混合C,0.87%,0.85%,1.32%,--,--,0.63%
519221,海富通欣益混合C,0.20%,0.00%,0.00%,--,--,0.50%
519225,海富通集利债券,-0.39%,-1.61%,-1.65%,--,--,-1.81%
519224,海富通欣荣混合A,0.88%,0.89%,1.38%,--,--,0.73%
519226,海富通瑞利债券,0.28%,0.89%,--,--,--,1.02%
519227,海富通欣盛定开混合,0.70%,--,--,--,--,0.70%
519229,海富通欣享灵活配置混合A,0.39%,--,--,--,--,-0.23%
519228,海富通欣享灵活配置混合C,0.37%,--,--,--,--,-0.26%
519321,浦银安盛幸福聚利定开债C,-0.58%,-0.28%,-0.97%,-0.28%,--,-0.18%
519230,海富通富源债券,0.19%,--,--,--,--,0.53%
519300,大成沪深300指数,5.47%,2.65%,1.14%,12.78%,67.54%,178.10%
519320,浦银安盛幸福聚利定开债A,-0.56%,-0.16%,-0.85%,0.04%,--,0.14%
519322,浦银安盛盛元纯债债券A,0.06%,0.59%,1.61%,--,--,2.66%
519324,浦银安盛盛鑫定开债A,0.30%,0.59%,0.39%,--,--,1.90%
519323,浦银安盛盛元纯债债券C,0.03%,0.50%,1.45%,--,--,2.36%
519325,浦银安盛盛鑫定开债C,0.30%,0.49%,0.20%,--,--,1.60%
519327,浦银安盛幸福聚益定开债C,-0.27%,-0.37%,-0.18%,--,--,-0.13%
519328,浦银安盛盛泰纯债债券A,0.27%,0.93%,1.70%,--,--,1.78%
519326,浦银安盛幸福聚益定开债A,-0.24%,-0.28%,-0.01%,--,--,0.06%
519329,浦银安盛盛泰纯债债券C,0.24%,0.84%,1.53%,--,--,1.59%
519330,浦银安盛盛跃纯债债券A,0.28%,--,--,--,--,0.58%
519331,浦银安盛盛跃纯债债券C,0.25%,--,--,--,--,0.51%
519332,浦银安盛盛达纯债债券A,0.30%,0.84%,--,--,--,1.68%
519333,浦银安盛盛达纯债债券C,0.27%,0.75%,--,--,--,1.53%
519501,万家货币R,0.32%,0.92%,1.67%,3.04%,10.93%,15.28%
519335,浦银安盛盛勤纯债债券C,0.27%,--,--,--,--,0.42%
519334,浦银安盛盛勤纯债债券A,0.30%,--,--,--,--,0.47%
519505,海富通货币A,0.32%,0.92%,1.74%,2.93%,10.72%,47.84%
519506,海富通货币B,0.34%,0.98%,1.86%,3.18%,11.52%,46.54%
519507,万家货币B,0.32%,0.92%,1.67%,3.03%,10.90%,15.25%
519509,浦银货币A,0.32%,0.95%,1.75%,3.06%,10.59%,25.54%
519510,浦银货币B,0.34%,1.01%,1.87%,3.31%,11.39%,27.44%
519512,万家日日薪货币B,0.30%,0.92%,1.71%,3.09%,10.77%,15.78%
519513,万家日日薪货币R,0.00%,0.00%,0.00%,0.00%,0.00%,4.46%
519516,浦银货币E,0.32%,0.95%,1.75%,3.06%,--,9.20%
519508,万家货币A,0.30%,0.86%,1.55%,2.78%,10.10%,45.16%
519518,汇添富货币A,0.31%,0.91%,1.64%,2.83%,9.72%,40.59%
519511,万家日日薪货币A,0.28%,0.86%,1.59%,2.85%,9.97%,15.02%
519519,华泰柏瑞稳本增利债券A,0.07%,0.30%,-0.47%,0.87%,8.07%,44.36%
519566,浦银安盛日日盈货币A,0.29%,0.84%,1.50%,2.70%,10.26%,11.24%
519517,汇添富货币B,0.33%,0.97%,1.77%,3.08%,10.52%,40.79%
519568,浦银安盛日日盈货币D,0.29%,0.84%,1.50%,2.70%,10.27%,10.37%
519567,浦银安盛日日盈货币B,0.31%,0.91%,1.62%,2.95%,11.06%,12.11%
519588,交银货币A,0.28%,0.76%,1.36%,2.59%,9.43%,38.51%
519601,海富通中国海外混合,5.27%,6.12%,11.59%,20.72%,11.75%,93.61%
519589,交银货币B,0.30%,0.82%,1.48%,2.83%,10.22%,37.91%
519606,国泰金鑫,4.19%,11.46%,17.71%,34.14%,--,61.50%
519610,银河旺利混合A,0.68%,0.77%,1.07%,3.58%,--,4.20%
519602,海富通大中华混合(QDII),5.06%,7.05%,12.99%,25.37%,12.99%,1.80%
519611,银河旺利混合C,0.68%,0.68%,0.87%,3.58%,--,4.20%
519612,银河旺利混合I,0.68%,0.78%,1.08%,1.88%,--,2.90%
519617,银河君信混合C,1.48%,2.34%,2.14%,--,--,1.46%
519613,银河君尚混合A,1.09%,1.46%,2.15%,--,--,2.59%
519616,银河君信混合A,1.53%,2.46%,2.40%,--,--,1.86%
519614,银河君尚混合C,1.06%,1.34%,1.84%,--,--,2.07%
519615,银河君尚混合I,1.09%,1.45%,2.05%,--,--,2.32%
519619,银河君荣灵活配置混合A,0.89%,2.07%,3.29%,--,--,3.33%
519618,银河君信混合I,0.00%,0.00%,0.00%,--,--,0.00%
519622,银河君怡债券,0.30%,0.80%,--,--,--,1.30%
519620,银河君荣灵活配置混合C,0.85%,1.95%,3.02%,--,--,2.95%
519621,银河君荣灵活配置混合I,0.00%,0.00%,0.00%,--,--,0.00%
519623,银河君耀混合A,0.83%,0.87%,1.36%,--,--,1.09%
519625,银河君盛混合A,1.45%,1.56%,2.29%,--,--,2.29%
519626,银河君盛混合C,1.42%,1.48%,2.13%,--,--,2.13%
519627,银河君润混合A,0.74%,1.41%,--,--,--,2.26%
519628,银河君润混合C,0.74%,1.39%,--,--,--,2.36%
519630,银河睿利混合C,6.66%,6.87%,--,--,--,7.30%
519631,银河君欣债券,0.34%,1.08%,--,--,--,1.09%
519624,银河君耀混合C,0.83%,0.85%,1.39%,--,--,1.11%
519633,银河君腾混合A,0.73%,0.72%,--,--,--,0.73%
519632,银河君辉债券,0.29%,--,--,--,--,0.39%
519629,银河睿利混合A,6.66%,6.87%,--,--,--,7.30%
519641,银河鸿利混合C,0.40%,0.19%,0.68%,1.77%,--,3.60%
519642,银河智造混合,3.92%,2.91%,5.47%,1.24%,--,6.10%
519640,银河鸿利混合A,0.39%,0.39%,0.97%,2.35%,--,4.71%
519644,银河智联混合,1.87%,0.46%,-1.80%,-5.02%,--,-12.90%
519648,银河润利保本混合I,-0.16%,0.53%,0.42%,0.11%,0.96%,--
519647,银河鸿利混合I,0.40%,0.39%,0.98%,2.27%,--,3.70%
519646,银河鑫利混合I,0.98%,1.88%,2.69%,3.30%,--,3.30%
519649,银河犇利灵活配置混合A,0.60%,--,--,--,--,0.30%
519650,银河犇利灵活配置混合C,0.60%,--,--,--,--,0.30%
519651,银河转型混合,-0.56%,-3.42%,-6.94%,-16.25%,--,-46.40%
519654,银河丰利纯债债券,0.01%,-0.01%,0.49%,2.21%,--,1.39%
519653,银河鑫利混合C,0.86%,1.74%,2.43%,3.73%,--,6.22%
519652,银河鑫利混合A,0.97%,1.96%,2.76%,4.36%,--,7.39%
519655,银河服务混合,4.81%,1.94%,0.00%,4.32%,--,-10.70%
519656,银河灵活配置混合A,4.64%,5.87%,8.17%,14.58%,87.71%,89.40%
519657,银河灵活配置混合C,4.53%,5.66%,7.73%,13.63%,85.32%,86.80%
519660,银河增利债券A,-0.13%,-0.38%,-0.82%,2.07%,49.86%,57.50%
519634,银河君腾混合C,0.73%,0.70%,--,--,--,0.71%
519662,银河岁岁回报债券A,0.19%,0.44%,0.19%,3.74%,53.09%,60.90%
519661,银河增利债券C,-0.13%,-0.45%,-0.95%,1.70%,48.90%,55.90%
519663,银河岁岁回报债券C,0.19%,0.38%,0.00%,3.45%,51.67%,58.80%
519665,银河美丽混合C,11.14%,14.65%,13.85%,11.14%,77.60%,77.60%
519666,银河银信添利债券B,0.09%,-0.12%,-0.81%,2.23%,24.74%,74.04%
519664,银河美丽混合A,11.22%,14.86%,14.36%,12.18%,82.40%,82.40%
519668,银河成长混合,4.59%,5.68%,8.29%,11.46%,100.43%,338.72%
519667,银河银信添利债券A,0.12%,-0.01%,-0.62%,2.63%,26.24%,60.11%
519669,银河领先债券,1.07%,1.57%,1.52%,4.28%,27.58%,39.44%
519670,银河行业混合,-1.17%,-4.06%,-8.50%,-1.97%,57.75%,246.23%
519674,银河创新成长混合,0.45%,3.21%,3.17%,5.81%,76.32%,127.05%
519672,银河蓝筹混合,1.15%,5.58%,7.52%,13.33%,88.85%,93.00%
519671,银河沪深300价值,9.89%,9.62%,8.57%,26.97%,98.54%,35.60%
519676,银河强化债券,0.10%,0.39%,1.17%,5.85%,43.71%,61.53%
519673,银河康乐,-1.02%,-3.80%,-7.66%,0.72%,--,26.60%
519675,银河润利保本混合A,-0.09%,0.53%,0.45%,0.15%,1.13%,--
519677,银河定投宝腾讯济安指数,1.32%,-3.53%,-2.98%,7.42%,68.22%,69.40%
519678,银河消费混合,5.70%,7.50%,8.24%,3.41%,52.66%,57.70%
519679,银河主题混合,4.84%,0.50%,-0.22%,-5.19%,82.08%,263.80%
519683,交银双利A/B,0.00%,-1.01%,-1.83%,-2.72%,32.28%,56.52%
519682,交银增利债券C,-0.07%,-1.01%,-3.13%,-2.64%,19.03%,63.66%
519686,交银180治理联接,7.45%,5.63%,3.05%,18.56%,76.68%,18.20%
519680,交银增利A/B,-0.03%,-0.90%,-2.93%,-2.22%,20.56%,70.31%
519690,交银稳健配置混合A,8.68%,14.15%,18.39%,20.99%,102.34%,389.48%
519685,交银双利债券C,-0.09%,-1.20%,-2.04%,-3.20%,30.49%,52.51%
519688,交银精选混合,1.55%,-1.08%,-3.43%,11.14%,84.50%,446.56%
519694,交银蓝筹混合,1.17%,2.02%,3.75%,11.30%,62.04%,11.23%
519692,交银成长混合,-2.47%,-8.52%,-12.74%,-1.11%,54.01%,395.86%
519696,交银环球精选混合(QDII),1.35%,3.98%,9.53%,17.99%,20.30%,124.88%
519697,交银优势行业混合,0.37%,-3.46%,-4.30%,9.99%,159.53%,207.96%
519698,交银先锋混合,-3.22%,-10.63%,-15.67%,-11.16%,44.58%,66.62%
519704,交银先进制造混合,-1.28%,-5.14%,-4.12%,8.54%,135.33%,163.10%
519706,交银深证300联接,7.35%,5.91%,4.81%,17.85%,73.19%,50.50%
519702,交银趋势混合,1.11%,-0.92%,-2.23%,13.26%,124.01%,72.27%
519700,交银主题优选,0.20%,-2.67%,-2.79%,4.72%,148.80%,91.23%
519709,交银全球资源混合(QDII,1.80%,-0.22%,8.54%,20.57%,13.33%,38.55%
519710,交银策略回报灵活配置混合,7.40%,9.10%,12.26%,24.75%,49.50%,66.12%
519717,交银21天B,0.35%,1.06%,2.04%,3.45%,10.47%,16.92%
519712,交银阿尔法核心混合,1.02%,-3.58%,-6.14%,9.00%,132.78%,121.60%
519714,交银消费新驱动股票,4.66%,6.45%,9.78%,26.35%,126.78%,127.70%
519721,交银60天A,0.33%,0.97%,1.83%,2.83%,9.35%,14.04%
519720,交银纯债C,0.00%,-0.50%,-2.56%,-2.75%,9.74%,14.14%
519718,交银纯债A,0.00%,-0.40%,-2.36%,-2.45%,11.12%,16.81%
519723,交银双轮A,0.19%,0.29%,0.19%,0.75%,15.71%,21.52%
519722,交银60天B,0.36%,1.04%,1.98%,2.85%,9.17%,11.93%
519725,交银双轮C,0.20%,0.10%,0.00%,0.17%,13.73%,18.88%
519716,交银理财21天债券A,0.33%,0.99%,1.90%,3.15%,11.13%,18.46%
519726,交银荣祥保本混合,-0.20%,0.00%,-0.10%,-0.60%,-0.20%,31.60%
519730,交银定期支付月月丰债券A,0.51%,-0.36%,-0.29%,4.64%,30.40%,37.70%
519729,交银增强收益债券,0.16%,-0.63%,-0.94%,2.19%,37.16%,41.55%
519727,交银成长30混合,-3.37%,-9.82%,-15.56%,-2.06%,42.16%,31.64%
519732,交银定期支付双息平衡混合,1.60%,1.22%,2.52%,15.98%,114.64%,115.50%
519733,交银强化回报A,0.10%,-2.22%,-5.85%,-2.97%,20.20%,22.13%
519735,交银强化回报C,0.10%,-2.33%,-6.16%,-3.58%,18.66%,20.56%
519736,交银新成长混合,3.10%,6.17%,8.32%,20.98%,103.00%,103.00%
519738,交银周期回报灵活配置混合A,2.49%,3.11%,3.83%,6.80%,45.03%,45.18%
519731,交银定期支付月月丰债券C,0.45%,-0.51%,-0.59%,4.15%,28.59%,35.40%
519740,交银丰盈收益债券,0.30%,0.30%,0.20%,2.53%,--,20.65%
519745,交银丰润收益债券C,0.00%,0.00%,0.30%,2.49%,--,13.37%
519743,交银丰润收益债券A,0.10%,0.10%,0.50%,3.06%,--,14.95%
519746,交银丰享收益债券A,0.10%,-0.10%,--,--,--,0.30%
519748,交银丰享收益债券C,0.10%,-0.20%,0.00%,1.43%,--,13.44%
519752,交银新回报灵活配置混合A,2.20%,3.09%,3.49%,5.09%,--,8.77%
519749,交银丰泽收益债券A,0.00%,-0.20%,-0.49%,1.12%,--,13.19%
519755,交银多策略回报灵活配置混合,2.14%,3.20%,4.08%,6.71%,--,9.70%
519756,交银国企改革灵活配置混合,-1.11%,-7.87%,-5.57%,7.19%,--,-1.60%
519758,交银丰硕收益债券C,-0.20%,0.00%,-1.31%,0.06%,--,0.96%
519753,交银荣和保本混合,-2.10%,0.31%,0.20%,-0.41%,0.41%,--
519759,交银周期回报灵活配置混合C,2.41%,3.02%,3.72%,18.39%,--,19.32%
519763,交银裕通纯债债券C,0.20%,0.00%,-1.50%,-2.19%,--,-1.80%
519760,交银新回报灵活配置混合C,2.25%,2.35%,2.95%,3.05%,--,4.66%
519762,交银裕通纯债债券A,0.20%,0.10%,-1.30%,-1.79%,--,-1.20%
519766,交银荣鑫保本混合,0.70%,0.30%,0.50%,0.30%,0.50%,--
519765,交银卓越回报灵活配置混合C,1.86%,2.56%,--,--,--,3.90%
519764,交银卓越回报灵活配置混合A,1.86%,2.66%,3.17%,5.74%,--,6.16%
519761,交银多策略回报灵活配置混合C,2.24%,3.21%,4.09%,6.73%,--,9.18%
519767,交银科技创新灵活配置混合,-2.54%,-9.25%,-11.53%,-8.35%,--,-2.95%
519768,交银优选回报灵活配置混合A,1.06%,1.84%,2.34%,4.48%,--,5.00%
519769,交银优选回报灵活配置混合C,1.06%,1.85%,2.24%,4.28%,--,4.80%
519772,交银新生活力灵活配置混合,2.62%,0.79%,2.31%,--,--,1.70%
519771,交银优择回报灵活配置混合C,1.06%,1.75%,2.34%,4.38%,--,4.90%
519775,交银裕兴纯债债券C,-0.20%,-0.30%,-0.81%,--,--,-1.80%
519774,交银裕兴纯债债券A,-0.20%,-0.20%,-0.50%,--,--,-1.00%
519770,交银优择回报灵活配置混合A,1.15%,1.84%,2.53%,4.68%,--,5.20%
519776,交银裕盈纯债债券A,0.30%,0.20%,0.40%,--,--,0.60%
519773,交银数据产业灵活配置混合,-2.88%,-10.23%,-15.12%,--,--,-15.80%
519778,交银经济新动力混合,-2.29%,-5.95%,-2.81%,--,--,-2.84%
519777,交银裕盈纯债债券C,0.20%,0.10%,0.20%,--,--,0.40%
519779,交银沪港深价值精选混合,6.42%,8.89%,12.70%,--,--,12.70%
519783,交银裕隆纯债债券C,0.11%,-0.26%,0.43%,--,--,0.50%
519782,交银裕隆纯债债券A,0.14%,-0.17%,0.80%,--,--,0.88%
519784,交银境尚收益债券A,-0.45%,-0.96%,--,--,--,-0.96%
519781,交银领先回报混合,2.34%,3.15%,4.27%,--,--,4.90%
519785,交银境尚收益债券C,-0.51%,-1.12%,--,--,--,-1.12%
519786,交银裕利纯债债券A,0.28%,0.80%,1.57%,--,--,1.68%
519801,华夏保证金理财货币B,0.32%,0.99%,1.80%,3.15%,10.31%,17.26%
519787,交银裕利纯债债券C,0.24%,0.69%,1.34%,--,--,1.44%
519808,嘉实保证金场内申赎货币A,0.25%,0.75%,1.30%,2.25%,9.24%,11.69%
519809,嘉实保证金场内申赎货币B,0.30%,0.90%,1.60%,2.86%,11.21%,14.04%
519858,广发现金宝场内货币A,0.29%,0.95%,1.70%,2.76%,9.85%,12.47%
519879,国寿安保场内实时申赎货币B,0.33%,0.99%,1.85%,3.24%,--,9.63%
519859,广发现金宝场内货币B,0.34%,1.11%,2.00%,3.39%,11.89%,14.90%
519878,国寿安保场内实时申赎货币A,0.29%,0.86%,1.60%,2.73%,--,8.17%
519898,大成现金宝货币A,0.26%,0.77%,1.42%,2.46%,9.12%,14.24%
519899,大成现金宝货币B,0.31%,0.92%,1.77%,3.12%,11.14%,17.08%
519888,汇添富收益快线货币A,0.27%,0.78%,1.42%,2.51%,8.51%,14.69%
519889,汇添富收益快线货币B,0.32%,0.93%,1.72%,3.12%,10.47%,17.89%
519908,华夏兴华混合A,1.59%,-0.75%,0.43%,11.93%,69.70%,84.80%
519909,华安安顺混合,0.21%,-1.89%,-0.14%,11.94%,45.30%,45.30%
519915,富国消费主题混合,-2.76%,-9.45%,-17.27%,-23.90%,--,-9.12%
519918,华夏兴和混合,1.43%,-3.27%,-6.53%,-8.63%,--,41.80%
519929,长信电子信息行业量化混合,-1.57%,-8.66%,-11.26%,--,--,-12.50%
519933,长信利发债券,-0.05%,-0.91%,-1.63%,--,--,-0.03%
519935,长信创新驱动股票,4.40%,6.27%,6.06%,--,--,6.80%
519937,长信先锐债券,-0.58%,-2.67%,-3.60%,-2.87%,--,-2.85%
519931,长信港股通指数,2.64%,7.44%,--,--,--,12.60%
519939,长信海外收益一年定开债,-1.94%,-0.95%,0.50%,8.99%,--,8.49%
519940,长信富全纯债一年定开债C,-0.61%,-0.82%,-1.52%,-0.69%,--,-0.19%
519941,长信富全纯债一年定开债A,-0.56%,-0.66%,-1.26%,-0.24%,--,0.37%
519944,长信富安纯债一年定开债C,-0.88%,-1.29%,-1.57%,0.45%,--,4.12%
519943,长信富泰纯债一年定开债A,-0.52%,-0.96%,-1.76%,--,--,-0.47%
519942,长信富泰纯债一年定开债C,-0.57%,-1.08%,-1.96%,--,--,-0.83%
519947,长信利保债券,0.08%,-2.65%,-3.42%,-4.55%,--,-7.74%
519945,长信富安纯债一年定开债A,-0.84%,-1.19%,-1.37%,0.91%,--,4.82%
519949,长信利信灵活配置混合,0.40%,0.50%,1.00%,--,--,0.70%
519951,长信利泰灵活配置混合,-0.80%,-2.38%,-2.73%,0.17%,--,0.48%
519955,长信富民纯债一年定开债,-0.59%,-0.85%,-1.85%,-0.88%,--,5.98%
519953,长信富海纯债一年定开债,-0.59%,-0.79%,-1.70%,-0.98%,--,4.67%
519957,长信睿进混合A,0.33%,-6.04%,-8.24%,-3.84%,--,-9.80%
519800,华夏保证金理财货币A,0.27%,0.84%,1.51%,2.54%,8.37%,14.55%
519956,长信睿进混合C,0.23%,-6.26%,-8.69%,-4.75%,--,-11.70%
519959,长信多利混合,0.63%,2.12%,-1.03%,3.44%,--,-3.70%
519960,长信利广混合C,-0.10%,-1.30%,-1.89%,0.10%,--,-1.20%
519961,长信利广混合A,-0.10%,-1.29%,-1.78%,0.81%,--,-0.50%
519963,长信利盈混合A,-0.63%,-1.33%,-1.94%,1.18%,--,11.30%
519962,长信利盈混合C,-0.67%,-1.51%,-2.16%,0.87%,--,4.20%
519967,长信利富债券,-0.23%,-2.66%,-3.82%,-4.40%,--,-3.50%
519965,长信量化多策略股票,-1.18%,-10.59%,-9.07%,3.99%,--,17.30%
519969,长信新利灵活配置混合,2.68%,2.58%,3.06%,6.51%,--,11.30%
519971,长信改革红利混合,1.34%,1.73%,2.42%,5.12%,--,33.52%
519972,长信纯债一年定开债券C,-1.10%,-1.46%,-2.46%,-1.09%,22.83%,28.48%
519975,长信量化中小盘股票,-0.72%,-10.59%,-13.23%,-0.97%,--,33.30%
519973,长信纯债一年定开债券A,-1.06%,-1.36%,-2.25%,-0.67%,24.37%,30.35%
519976,长信可转债债券C,2.73%,-3.63%,-6.81%,-4.65%,94.51%,113.89%
519979,长信内需成长混合,3.24%,9.01%,13.45%,12.55%,59.84%,131.63%
519977,长信可转债债券A,2.77%,-3.51%,-6.62%,-4.25%,99.77%,124.38%
519983,长信量化先锋混合A,-2.48%,-14.04%,-14.64%,1.28%,162.78%,135.45%
519981,长信美国标普100,-0.34%,-0.51%,2.81%,12.26%,22.77%,70.95%
519985,长信纯债壹号债券A,0.16%,0.37%,-0.97%,0.02%,21.19%,34.90%
519987,长信恒利优势混合,2.31%,1.09%,1.46%,10.76%,56.13%,28.19%
519997,长信银利精选混合,2.30%,3.74%,5.11%,14.55%,62.71%,334.49%
519991,长信双利优选,2.00%,3.58%,1.76%,4.61%,47.18%,116.86%
519993,长信增利动态策略混合,-0.05%,-3.03%,-7.21%,6.87%,107.24%,233.37%
519989,长信利丰债券C,0.15%,-2.23%,-3.48%,-4.15%,49.50%,102.93%
519998,长信利息收益货币B,0.32%,1.00%,1.98%,3.31%,11.31%,28.45%
519995,长信金利趋势混合,-2.28%,-14.53%,-15.74%,-4.39%,70.13%,166.46%
530002,建信货币,0.29%,0.77%,1.34%,2.58%,9.88%,42.16%
530001,建信恒久价值混合,2.74%,-2.74%,-7.93%,-6.14%,38.33%,305.20%
519999,长信利息收益货币A,0.30%,0.93%,1.86%,3.07%,10.51%,49.69%
530008,建信稳定增利债券C,-0.13%,-0.62%,-2.27%,-1.06%,31.30%,101.38%
530006,建信核心精选混合,4.53%,3.58%,-1.86%,0.48%,60.77%,204.29%
530003,建信优选成长混合A,3.26%,2.21%,-1.79%,4.30%,106.75%,304.47%
530005,建信优化配置,2.46%,2.79%,-0.38%,5.84%,58.48%,96.77%
530009,建信增强债券A,0.71%,0.78%,0.13%,1.70%,41.71%,73.21%
530010,建信责任联接,9.06%,7.09%,3.84%,20.18%,81.46%,60.41%
530011,建信内生动力混合,5.20%,7.63%,5.43%,10.30%,63.43%,54.93%
530014,建信双周理财A,0.33%,0.96%,1.52%,2.78%,11.24%,19.79%
530016,建信恒稳价值,4.45%,6.86%,8.68%,15.24%,64.42%,101.95%
530017,建信双息红利债券A,0.09%,-0.71%,-1.90%,0.63%,47.72%,74.44%
530012,建信积极配置混合,3.17%,1.18%,-1.54%,2.86%,108.12%,118.93%
530015,建信深证60联接,8.24%,7.89%,8.15%,25.04%,112.87%,61.29%
530019,建信社会责任混合,3.20%,2.95%,3.10%,12.55%,68.74%,106.20%
530020,建信转债增强债券A,1.49%,-2.01%,-5.65%,-3.51%,123.90%,138.90%
530018,建信深证100增强,7.26%,5.03%,4.51%,13.79%,86.89%,52.28%
530029,建信双月安心理财债券A,0.30%,0.88%,1.51%,2.77%,11.34%,18.36%
530030,建信周盈安心理财债券A,0.27%,0.74%,1.39%,2.62%,10.50%,14.44%
531008,建信稳定增利债券A,-0.12%,-0.49%,-2.06%,-0.61%,--,26.88%
530028,建信月盈安心理财债券A,0.34%,0.95%,1.57%,2.84%,11.57%,18.93%
531009,建信增强债券C,0.67%,0.67%,-0.07%,1.28%,40.06%,68.01%
530021,建信纯债A,0.08%,0.08%,0.00%,0.42%,17.09%,19.90%
531014,建信双周理财B,0.35%,1.03%,1.67%,3.08%,12.21%,21.47%
